team,total_points,date,id,id_num,team_short
El Salvador,1346.0,2020-06-11,id12883,12883,SLV
Iraq,1344.0,2020-06-11,id12883,12883,IRQ
United Arab Emirates,1334.0,2020-06-11,id12883,12883,UAE
South Africa,1334.0,2020-06-11,id12883,12883,RSA
Canada,1332.0,2020-06-11,id12883,12883,CAN
Guinea,1328.0,2020-06-11,id12883,12883,GUI
Bolivia,1324.0,2020-06-11,id12883,12883,BOL
China PR,1323.0,2020-06-11,id12883,12883,CHN
Uganda,1321.0,2020-06-11,id12883,12883,UGA
Cabo Verde,1318.0,2020-06-11,id12883,12883,CPV
Syria,1314.0,2020-06-11,id12883,12883,SYR
Curaçao,1313.0,2020-06-11,id12883,12883,CUW
Panama,1305.0,2020-06-11,id12883,12883,PAN
Oman,1303.0,2020-06-11,id12883,12883,OMA
Gabon,1297.0,2020-06-11,id12883,12883,GAB
Benin,1295.0,2020-06-11,id12883,12883,BEN
Uzbekistan,1286.0,2020-06-11,id12883,12883,UZB
Haiti,1285.0,2020-06-11,id12883,12883,HAI
Belarus,1283.0,2020-06-11,id12883,12883,BLR
Zambia,1279.0,2020-06-11,id12883,12883,ZAM
Congo,1269.0,2020-06-11,id12883,12883,CGO
Lebanon,1269.0,2020-06-11,id12883,12883,LBN
Madagascar,1267.0,2020-06-11,id12883,12883,MAD
Georgia,1267.0,2020-06-11,id12883,12883,GEO
Israel,1260.0,2020-06-11,id12883,12883,ISR
Vietnam,1258.0,2020-06-11,id12883,12883,VIE
Cyprus,1251.0,2020-06-11,id12883,12883,CYP
Kyrgyz Republic,1240.0,2020-06-11,id12883,12883,KGZ
Jordan,1238.0,2020-06-11,id12883,12883,JOR
Luxembourg,1236.0,2020-06-11,id12883,12883,LUX
Bahrain,1225.0,2020-06-11,id12883,12883,BHR
Mauritania,1223.0,2020-06-11,id12883,12883,MTN
Libya,1215.0,2020-06-11,id12883,12883,LBY
Armenia,1213.0,2020-06-11,id12883,12883,ARM
Palestine,1204.0,2020-06-11,id12883,12883,PLE
Estonia,1202.0,2020-06-11,id12883,12883,EST
Trinidad and Tobago,1201.0,2020-06-11,id12883,12883,TRI
Mozambique,1200.0,2020-06-11,id12883,12883,MOZ
Kenya,1199.0,2020-06-11,id12883,12883,KEN
India,1187.0,2020-06-11,id12883,12883,IND
Central African Republic,1184.0,2020-06-11,id12883,12883,CTA
Faroe Islands,1181.0,2020-06-11,id12883,12883,FRO
Zimbabwe,1180.0,2020-06-11,id12883,12883,ZIM
Niger,1179.0,2020-06-11,id12883,12883,NIG
Thailand,1178.0,2020-06-11,id12883,12883,THA
Azerbaijan,1177.0,2020-06-11,id12883,12883,AZE
Kosovo,1174.0,2020-06-11,id12883,12883,KOS
Korea DPR,1170.0,2020-06-11,id12883,12883,PRK
Namibia,1160.0,2020-06-11,id12883,12883,NAM
Kazakhstan,1155.0,2020-06-11,id12883,12883,KAZ
Sierra Leone,1155.0,2020-06-11,id12883,12883,SLE
Guinea-Bissau,1155.0,2020-06-11,id12883,12883,GNB
Tajikistan,1152.0,2020-06-11,id12883,12883,TJK
New Zealand,1149.0,2020-06-11,id12883,12883,NZL
Malawi,1141.0,2020-06-11,id12883,12883,MWI
Philippines,1136.0,2020-06-11,id12883,12883,PHI
Angola,1136.0,2020-06-11,id12883,12883,ANG
Antigua and Barbuda,1127.0,2020-06-11,id12883,12883,ATG
Togo,1127.0,2020-06-11,id12883,12883,TOG
Sudan,1112.0,2020-06-11,id12883,12883,SDN
Turkmenistan,1107.0,2020-06-11,id12883,12883,TKM
Guatemala,1104.0,2020-06-11,id12883,12883,GUA
Rwanda,1089.0,2020-06-11,id12883,12883,RWA
Lithuania,1089.0,2020-06-11,id12883,12883,LTU
Comoros,1088.0,2020-06-11,id12883,12883,COM
Tanzania,1086.0,2020-06-11,id12883,12883,TAN
Andorra,1082.0,2020-06-11,id12883,12883,AND
Myanmar,1081.0,2020-06-11,id12883,12883,MYA
Latvia,1079.0,2020-06-11,id12883,12883,LVA
Chinese Taipei,1078.0,2020-06-11,id12883,12883,TPE
Lesotho,1074.0,2020-06-11,id12883,12883,LES
St. Kitts and Nevis,1074.0,2020-06-11,id12883,12883,SKN
Solomon Islands,1073.0,2020-06-11,id12883,12883,SOL
Suriname,1073.0,2020-06-11,id12883,12883,SUR
Hong Kong,1072.0,2020-06-11,id12883,12883,HKG
Yemen,1071.0,2020-06-11,id12883,12883,YEM
Equatorial Guinea,1066.0,2020-06-11,id12883,12883,EQG
Ethiopia,1061.0,2020-06-11,id12883,12883,ETH
Kuwait,1060.0,2020-06-11,id12883,12883,KUW
Botswana,1055.0,2020-06-11,id12883,12883,BOT
Afghanistan,1052.0,2020-06-11,id12883,12883,AFG
Burundi,1052.0,2020-06-11,id12883,12883,BDI
Nicaragua,1051.0,2020-06-11,id12883,12883,NCA
Liberia,1047.0,2020-06-11,id12883,12883,LBR
Eswatini,1042.0,2020-06-11,id12883,12883,SWZ
Malaysia,1040.0,2020-06-11,id12883,12883,MAS
Maldives,1038.0,2020-06-11,id12883,12883,MDV
New Caledonia,1035.0,2020-06-11,id12883,12883,NCL
Singapore,1020.0,2020-06-11,id12883,12883,SGP
Dominican Republic,1019.0,2020-06-11,id12883,12883,DOM
Gambia,1015.0,2020-06-11,id12883,12883,GAM
Grenada,1015.0,2020-06-11,id12883,12883,GRN
Tahiti,1014.0,2020-06-11,id12883,12883,TAH
Barbados,1009.0,2020-06-11,id12883,12883,BRB
Fiji,996.0,2020-06-11,id12883,12883,FIJ
Vanuatu,996.0,2020-06-11,id12883,12883,VAN
Papua New Guinea,991.0,2020-06-11,id12883,12883,PNG
Guyana,988.0,2020-06-11,id12883,12883,GUY
St. Vincent and the Grenadines,986.0,2020-06-11,id12883,12883,VIN
Bermuda,983.0,2020-06-11,id12883,12883,BER
South Sudan,983.0,2020-06-11,id12883,12883,SSD
Nepal,974.0,2020-06-11,id12883,12883,NEP
Belize,974.0,2020-06-11,id12883,12883,BLZ
Mauritius,965.0,2020-06-11,id12883,12883,MRI
Indonesia,964.0,2020-06-11,id12883,12883,IDN
Cambodia,964.0,2020-06-11,id12883,12883,CAM
Moldova,959.0,2020-06-11,id12883,12883,MDA
St. Lucia,953.0,2020-06-11,id12883,12883,LCA
Chad,943.0,2020-06-11,id12883,12883,CHA
Puerto Rico,941.0,2020-06-11,id12883,12883,PUR
Cuba,936.0,2020-06-11,id12883,12883,CUB
Liechtenstein,926.0,2020-06-11,id12883,12883,LIE
São Tomé and Príncipe,923.0,2020-06-11,id12883,12883,STP
Macau,922.0,2020-06-11,id12883,12883,MAC
Montserrat,921.0,2020-06-11,id12883,12883,MSR
Malta,919.0,2020-06-11,id12883,12883,MLT
Djibouti,919.0,2020-06-11,id12883,12883,DJI
Dominica,919.0,2020-06-11,id12883,12883,DMA
Bangladesh,914.0,2020-06-11,id12883,12883,BAN
Laos,912.0,2020-06-11,id12883,12883,LAO
Bhutan,911.0,2020-06-11,id12883,12883,BHU
Mongolia,906.0,2020-06-11,id12883,12883,MNG
Brunei Darussalam,904.0,2020-06-11,id12883,12883,BRU
American Samoa,900.0,2020-06-11,id12883,12883,ASA
Cayman Islands,897.0,2020-06-11,id12883,12883,CAY
Samoa,894.0,2020-06-11,id12883,12883,SAM
Bahamas,880.0,2020-06-11,id12883,12883,BAH
Gibraltar,879.0,2020-06-11,id12883,12883,GIB
Somalia,879.0,2020-06-11,id12883,12883,SOM
Timor-Leste,879.0,2020-06-11,id12883,12883,TLS
Guam,873.0,2020-06-11,id12883,12883,GUM
Pakistan,867.0,2020-06-11,id12883,12883,PAK
Aruba,867.0,2020-06-11,id12883,12883,ARU
Seychelles,866.0,2020-06-11,id12883,12883,SEY
Tonga,862.0,2020-06-11,id12883,12883,TGA
Turks and Caicos Islands,862.0,2020-06-11,id12883,12883,TCA
Eritrea,856.0,2020-06-11,id12883,12883,ERI
Sri Lanka,853.0,2020-06-11,id12883,12883,SRI
US Virgin Islands,844.0,2020-06-11,id12883,12883,VIR
British Virgin Islands,842.0,2020-06-11,id12883,12883,VGB
San Marino,824.0,2020-06-11,id12883,12883,SMR
Anguilla,821.0,2020-06-11,id12883,12883,AIA
Belgium,1765.0,2020-07-16,id12884,12884,BEL
France,1733.0,2020-07-16,id12884,12884,FRA
Brazil,1712.0,2020-07-16,id12884,12884,BRA
England,1661.0,2020-07-16,id12884,12884,ENG
Uruguay,1645.0,2020-07-16,id12884,12884,URU
Croatia,1642.0,2020-07-16,id12884,12884,CRO
Portugal,1639.0,2020-07-16,id12884,12884,POR
Spain,1636.0,2020-07-16,id12884,12884,ESP
Argentina,1623.0,2020-07-16,id12884,12884,ARG
Colombia,1622.0,2020-07-16,id12884,12884,COL
Mexico,1621.0,2020-07-16,id12884,12884,MEX
Switzerland,1608.0,2020-07-16,id12884,12884,SUI
Italy,1607.0,2020-07-16,id12884,12884,ITA
Netherlands,1604.0,2020-07-16,id12884,12884,NED
Germany,1602.0,2020-07-16,id12884,12884,GER
Denmark,1598.0,2020-07-16,id12884,12884,DEN
Chile,1579.0,2020-07-16,id12884,12884,CHI
Sweden,1579.0,2020-07-16,id12884,12884,SWE
Poland,1559.0,2020-07-16,id12884,12884,POL
Senegal,1555.0,2020-07-16,id12884,12884,SEN
Peru,1544.0,2020-07-16,id12884,12884,PER
USA,1542.0,2020-07-16,id12884,12884,USA
Wales,1540.0,2020-07-16,id12884,12884,WAL
Ukraine,1537.0,2020-07-16,id12884,12884,UKR
Venezuela,1517.0,2020-07-16,id12884,12884,VEN
Austria,1507.0,2020-07-16,id12884,12884,AUT
Tunisia,1506.0,2020-07-16,id12884,12884,TUN
Japan,1500.0,2020-07-16,id12884,12884,JPN
Turkey,1494.0,2020-07-16,id12884,12884,TUR
Serbia,1494.0,2020-07-16,id12884,12884,SRB
Nigeria,1493.0,2020-07-16,id12884,12884,NGA
Slovakia,1490.0,2020-07-16,id12884,12884,SVK
IR Iran,1489.0,2020-07-16,id12884,12884,IRN
Republic of Ireland,1486.0,2020-07-16,id12884,12884,IRL
Algeria,1482.0,2020-07-16,id12884,12884,ALG
Northern Ireland,1476.0,2020-07-16,id12884,12884,NIR
Romania,1475.0,2020-07-16,id12884,12884,ROU
Russia,1470.0,2020-07-16,id12884,12884,RUS
Iceland,1465.0,2020-07-16,id12884,12884,ISL
Korea Republic,1464.0,2020-07-16,id12884,12884,KOR
Paraguay,1461.0,2020-07-16,id12884,12884,PAR
Australia,1457.0,2020-07-16,id12884,12884,AUS
Morocco,1456.0,2020-07-16,id12884,12884,MAR
Norway,1451.0,2020-07-16,id12884,12884,NOR
Czech Republic,1446.0,2020-07-16,id12884,12884,CZE
Costa Rica,1439.0,2020-07-16,id12884,12884,CRC
Ghana,1439.0,2020-07-16,id12884,12884,GHA
Jamaica,1438.0,2020-07-16,id12884,12884,JAM
Bosnia and Herzegovina,1430.0,2020-07-16,id12884,12884,BIH
Scotland,1422.0,2020-07-16,id12884,12884,SCO
Egypt,1420.0,2020-07-16,id12884,12884,EGY
Hungary,1416.0,2020-07-16,id12884,12884,HUN
Cameroon,1413.0,2020-07-16,id12884,12884,CMR
Greece,1409.0,2020-07-16,id12884,12884,GRE
Qatar,1396.0,2020-07-16,id12884,12884,QAT
Mali,1389.0,2020-07-16,id12884,12884,MLI
Congo DR,1389.0,2020-07-16,id12884,12884,COD
Finland,1386.0,2020-07-16,id12884,12884,FIN
Burkina Faso,1381.0,2020-07-16,id12884,12884,BFA
Bulgaria,1381.0,2020-07-16,id12884,12884,BUL
Côte d'Ivoire,1378.0,2020-07-16,id12884,12884,CIV
Honduras,1377.0,2020-07-16,id12884,12884,HON
Ecuador,1368.0,2020-07-16,id12884,12884,ECU
Montenegro,1365.0,2020-07-16,id12884,12884,MNE
Slovenia,1365.0,2020-07-16,id12884,12884,SVN
Albania,1356.0,2020-07-16,id12884,12884,ALB
Saudi Arabia,1351.0,2020-07-16,id12884,12884,KSA
North Macedonia,1347.0,2020-07-16,id12884,12884,MKD
El Salvador,1346.0,2020-07-16,id12884,12884,SLV
Iraq,1344.0,2020-07-16,id12884,12884,IRQ
United Arab Emirates,1334.0,2020-07-16,id12884,12884,UAE
South Africa,1334.0,2020-07-16,id12884,12884,RSA
Canada,1332.0,2020-07-16,id12884,12884,CAN
Guinea,1328.0,2020-07-16,id12884,12884,GUI
Bolivia,1324.0,2020-07-16,id12884,12884,BOL
China PR,1323.0,2020-07-16,id12884,12884,CHN
Uganda,1321.0,2020-07-16,id12884,12884,UGA
Cabo Verde,1318.0,2020-07-16,id12884,12884,CPV
Syria,1314.0,2020-07-16,id12884,12884,SYR
Curaçao,1313.0,2020-07-16,id12884,12884,CUW
Panama,1305.0,2020-07-16,id12884,12884,PAN
Oman,1303.0,2020-07-16,id12884,12884,OMA
Gabon,1297.0,2020-07-16,id12884,12884,GAB
Benin,1295.0,2020-07-16,id12884,12884,BEN
Uzbekistan,1286.0,2020-07-16,id12884,12884,UZB
Haiti,1285.0,2020-07-16,id12884,12884,HAI
Belarus,1283.0,2020-07-16,id12884,12884,BLR
Zambia,1279.0,2020-07-16,id12884,12884,ZAM
Congo,1269.0,2020-07-16,id12884,12884,CGO
Lebanon,1269.0,2020-07-16,id12884,12884,LBN
Madagascar,1267.0,2020-07-16,id12884,12884,MAD
Georgia,1267.0,2020-07-16,id12884,12884,GEO
Israel,1260.0,2020-07-16,id12884,12884,ISR
Vietnam,1258.0,2020-07-16,id12884,12884,VIE
Cyprus,1251.0,2020-07-16,id12884,12884,CYP
Kyrgyz Republic,1240.0,2020-07-16,id12884,12884,KGZ
Jordan,1238.0,2020-07-16,id12884,12884,JOR
Luxembourg,1236.0,2020-07-16,id12884,12884,LUX
Bahrain,1225.0,2020-07-16,id12884,12884,BHR
Mauritania,1223.0,2020-07-16,id12884,12884,MTN
Libya,1215.0,2020-07-16,id12884,12884,LBY
Armenia,1213.0,2020-07-16,id12884,12884,ARM
Palestine,1204.0,2020-07-16,id12884,12884,PLE
Estonia,1202.0,2020-07-16,id12884,12884,EST
Trinidad and Tobago,1201.0,2020-07-16,id12884,12884,TRI
Mozambique,1200.0,2020-07-16,id12884,12884,MOZ
Kenya,1199.0,2020-07-16,id12884,12884,KEN
India,1187.0,2020-07-16,id12884,12884,IND
Central African Republic,1184.0,2020-07-16,id12884,12884,CTA
Faroe Islands,1181.0,2020-07-16,id12884,12884,FRO
Zimbabwe,1180.0,2020-07-16,id12884,12884,ZIM
Niger,1179.0,2020-07-16,id12884,12884,NIG
Thailand,1178.0,2020-07-16,id12884,12884,THA
Azerbaijan,1177.0,2020-07-16,id12884,12884,AZE
Kosovo,1174.0,2020-07-16,id12884,12884,KOS
Korea DPR,1170.0,2020-07-16,id12884,12884,PRK
Namibia,1160.0,2020-07-16,id12884,12884,NAM
Kazakhstan,1155.0,2020-07-16,id12884,12884,KAZ
Sierra Leone,1155.0,2020-07-16,id12884,12884,SLE
Guinea-Bissau,1155.0,2020-07-16,id12884,12884,GNB
Tajikistan,1152.0,2020-07-16,id12884,12884,TJK
New Zealand,1149.0,2020-07-16,id12884,12884,NZL
Malawi,1141.0,2020-07-16,id12884,12884,MWI
Philippines,1136.0,2020-07-16,id12884,12884,PHI
Angola,1136.0,2020-07-16,id12884,12884,ANG
Antigua and Barbuda,1127.0,2020-07-16,id12884,12884,ATG
Togo,1127.0,2020-07-16,id12884,12884,TOG
Sudan,1112.0,2020-07-16,id12884,12884,SDN
Turkmenistan,1107.0,2020-07-16,id12884,12884,TKM
Guatemala,1104.0,2020-07-16,id12884,12884,GUA
Rwanda,1089.0,2020-07-16,id12884,12884,RWA
Lithuania,1089.0,2020-07-16,id12884,12884,LTU
Comoros,1088.0,2020-07-16,id12884,12884,COM
Tanzania,1086.0,2020-07-16,id12884,12884,TAN
Andorra,1082.0,2020-07-16,id12884,12884,AND
Myanmar,1081.0,2020-07-16,id12884,12884,MYA
Latvia,1079.0,2020-07-16,id12884,12884,LVA
Chinese Taipei,1078.0,2020-07-16,id12884,12884,TPE
Lesotho,1074.0,2020-07-16,id12884,12884,LES
St. Kitts and Nevis,1074.0,2020-07-16,id12884,12884,SKN
Suriname,1073.0,2020-07-16,id12884,12884,SUR
Solomon Islands,1073.0,2020-07-16,id12884,12884,SOL
Hong Kong,1072.0,2020-07-16,id12884,12884,HKG
Yemen,1071.0,2020-07-16,id12884,12884,YEM
Equatorial Guinea,1066.0,2020-07-16,id12884,12884,EQG
Ethiopia,1061.0,2020-07-16,id12884,12884,ETH
Kuwait,1060.0,2020-07-16,id12884,12884,KUW
Botswana,1055.0,2020-07-16,id12884,12884,BOT
Burundi,1052.0,2020-07-16,id12884,12884,BDI
Afghanistan,1052.0,2020-07-16,id12884,12884,AFG
Nicaragua,1051.0,2020-07-16,id12884,12884,NCA
Liberia,1047.0,2020-07-16,id12884,12884,LBR
Eswatini,1042.0,2020-07-16,id12884,12884,SWZ
Malaysia,1040.0,2020-07-16,id12884,12884,MAS
Maldives,1038.0,2020-07-16,id12884,12884,MDV
New Caledonia,1035.0,2020-07-16,id12884,12884,NCL
Singapore,1020.0,2020-07-16,id12884,12884,SGP
Dominican Republic,1019.0,2020-07-16,id12884,12884,DOM
Gambia,1015.0,2020-07-16,id12884,12884,GAM
Grenada,1015.0,2020-07-16,id12884,12884,GRN
Tahiti,1014.0,2020-07-16,id12884,12884,TAH
Barbados,1009.0,2020-07-16,id12884,12884,BRB
Fiji,996.0,2020-07-16,id12884,12884,FIJ
Vanuatu,996.0,2020-07-16,id12884,12884,VAN
Papua New Guinea,991.0,2020-07-16,id12884,12884,PNG
Guyana,988.0,2020-07-16,id12884,12884,GUY
St. Vincent and the Grenadines,986.0,2020-07-16,id12884,12884,VIN
South Sudan,983.0,2020-07-16,id12884,12884,SSD
Bermuda,983.0,2020-07-16,id12884,12884,BER
Belize,974.0,2020-07-16,id12884,12884,BLZ
Nepal,974.0,2020-07-16,id12884,12884,NEP
Mauritius,965.0,2020-07-16,id12884,12884,MRI
Cambodia,964.0,2020-07-16,id12884,12884,CAM
Indonesia,964.0,2020-07-16,id12884,12884,IDN
Moldova,959.0,2020-07-16,id12884,12884,MDA
St. Lucia,953.0,2020-07-16,id12884,12884,LCA
Chad,943.0,2020-07-16,id12884,12884,CHA
Puerto Rico,941.0,2020-07-16,id12884,12884,PUR
Cuba,936.0,2020-07-16,id12884,12884,CUB
Liechtenstein,926.0,2020-07-16,id12884,12884,LIE
São Tomé and Príncipe,923.0,2020-07-16,id12884,12884,STP
Macau,922.0,2020-07-16,id12884,12884,MAC
Montserrat,921.0,2020-07-16,id12884,12884,MSR
Dominica,919.0,2020-07-16,id12884,12884,DMA
Malta,919.0,2020-07-16,id12884,12884,MLT
Djibouti,919.0,2020-07-16,id12884,12884,DJI
Bangladesh,914.0,2020-07-16,id12884,12884,BAN
Laos,912.0,2020-07-16,id12884,12884,LAO
Bhutan,911.0,2020-07-16,id12884,12884,BHU
Mongolia,906.0,2020-07-16,id12884,12884,MNG
Brunei Darussalam,904.0,2020-07-16,id12884,12884,BRU
American Samoa,900.0,2020-07-16,id12884,12884,ASA
Cayman Islands,897.0,2020-07-16,id12884,12884,CAY
Samoa,894.0,2020-07-16,id12884,12884,SAM
Bahamas,880.0,2020-07-16,id12884,12884,BAH
Timor-Leste,879.0,2020-07-16,id12884,12884,TLS
Gibraltar,879.0,2020-07-16,id12884,12884,GIB
Somalia,879.0,2020-07-16,id12884,12884,SOM
Guam,873.0,2020-07-16,id12884,12884,GUM
Aruba,867.0,2020-07-16,id12884,12884,ARU
Pakistan,867.0,2020-07-16,id12884,12884,PAK
Seychelles,866.0,2020-07-16,id12884,12884,SEY
Tonga,862.0,2020-07-16,id12884,12884,TGA
Turks and Caicos Islands,862.0,2020-07-16,id12884,12884,TCA
Eritrea,856.0,2020-07-16,id12884,12884,ERI
Sri Lanka,853.0,2020-07-16,id12884,12884,SRI
US Virgin Islands,844.0,2020-07-16,id12884,12884,VIR
British Virgin Islands,842.0,2020-07-16,id12884,12884,VGB
San Marino,824.0,2020-07-16,id12884,12884,SMR
Anguilla,821.0,2020-07-16,id12884,12884,AIA
Belgium,1773.0,2020-09-17,id13043,13043,BEL
France,1744.0,2020-09-17,id13043,13043,FRA
Brazil,1712.0,2020-09-17,id13043,13043,BRA
England,1664.0,2020-09-17,id13043,13043,ENG
Portugal,1653.0,2020-09-17,id13043,13043,POR
Uruguay,1645.0,2020-09-17,id13043,13043,URU
Spain,1642.0,2020-09-17,id13043,13043,ESP
Croatia,1628.0,2020-09-17,id13043,13043,CRO
Argentina,1623.0,2020-09-17,id13043,13043,ARG
Colombia,1622.0,2020-09-17,id13043,13043,COL
Mexico,1621.0,2020-09-17,id13043,13043,MEX
Italy,1612.0,2020-09-17,id13043,13043,ITA
Netherlands,1603.0,2020-09-17,id13043,13043,NED
Germany,1602.0,2020-09-17,id13043,13043,GER
Switzerland,1600.0,2020-09-17,id13043,13043,SUI
Denmark,1593.0,2020-09-17,id13043,13043,DEN
Chile,1579.0,2020-09-17,id13043,13043,CHI
Sweden,1567.0,2020-09-17,id13043,13043,SWE
Poland,1558.0,2020-09-17,id13043,13043,POL
Senegal,1555.0,2020-09-17,id13043,13043,SEN
Wales,1550.0,2020-09-17,id13043,13043,WAL
Peru,1544.0,2020-09-17,id13043,13043,PER
USA,1542.0,2020-09-17,id13043,13043,USA
Ukraine,1539.0,2020-09-17,id13043,13043,UKR
Venezuela,1517.0,2020-09-17,id13043,13043,VEN
Tunisia,1506.0,2020-09-17,id13043,13043,TUN
Austria,1505.0,2020-09-17,id13043,13043,AUT
Japan,1500.0,2020-09-17,id13043,13043,JPN
Nigeria,1493.0,2020-09-17,id13043,13043,NGA
IR Iran,1489.0,2020-09-17,id13043,13043,IRN
Serbia,1486.0,2020-09-17,id13043,13043,SRB
Turkey,1485.0,2020-09-17,id13043,13043,TUR
Russia,1485.0,2020-09-17,id13043,13043,RUS
Romania,1483.0,2020-09-17,id13043,13043,ROU
Algeria,1482.0,2020-09-17,id13043,13043,ALG
Slovakia,1479.0,2020-09-17,id13043,13043,SVK
Republic of Ireland,1475.0,2020-09-17,id13043,13043,IRL
Northern Ireland,1468.0,2020-09-17,id13043,13043,NIR
Korea Republic,1464.0,2020-09-17,id13043,13043,KOR
Paraguay,1461.0,2020-09-17,id13043,13043,PAR
Australia,1457.0,2020-09-17,id13043,13043,AUS
Iceland,1457.0,2020-09-17,id13043,13043,ISL
Morocco,1456.0,2020-09-17,id13043,13043,MAR
Norway,1452.0,2020-09-17,id13043,13043,NOR
Czech Republic,1446.0,2020-09-17,id13043,13043,CZE
Costa Rica,1439.0,2020-09-17,id13043,13043,CRC
Ghana,1439.0,2020-09-17,id13043,13043,GHA
Jamaica,1438.0,2020-09-17,id13043,13043,JAM
Scotland,1428.0,2020-09-17,id13043,13043,SCO
Bosnia and Herzegovina,1426.0,2020-09-17,id13043,13043,BIH
Egypt,1420.0,2020-09-17,id13043,13043,EGY
Hungary,1418.0,2020-09-17,id13043,13043,HUN
Greece,1413.0,2020-09-17,id13043,13043,GRE
Cameroon,1413.0,2020-09-17,id13043,13043,CMR
Qatar,1396.0,2020-09-17,id13043,13043,QAT
Finland,1390.0,2020-09-17,id13043,13043,FIN
Mali,1389.0,2020-09-17,id13043,13043,MLI
Congo DR,1389.0,2020-09-17,id13043,13043,COD
Burkina Faso,1381.0,2020-09-17,id13043,13043,BFA
Côte d'Ivoire,1378.0,2020-09-17,id13043,13043,CIV
Bulgaria,1378.0,2020-09-17,id13043,13043,BUL
Honduras,1377.0,2020-09-17,id13043,13043,HON
Montenegro,1376.0,2020-09-17,id13043,13043,MNE
Slovenia,1368.0,2020-09-17,id13043,13043,SVN
Ecuador,1368.0,2020-09-17,id13043,13043,ECU
Saudi Arabia,1351.0,2020-09-17,id13043,13043,KSA
North Macedonia,1351.0,2020-09-17,id13043,13043,MKD
Albania,1351.0,2020-09-17,id13043,13043,ALB
El Salvador,1346.0,2020-09-17,id13043,13043,SLV
Iraq,1344.0,2020-09-17,id13043,13043,IRQ
United Arab Emirates,1334.0,2020-09-17,id13043,13043,UAE
South Africa,1334.0,2020-09-17,id13043,13043,RSA
Canada,1332.0,2020-09-17,id13043,13043,CAN
Guinea,1328.0,2020-09-17,id13043,13043,GUI
Bolivia,1324.0,2020-09-17,id13043,13043,BOL
China PR,1323.0,2020-09-17,id13043,13043,CHN
Uganda,1321.0,2020-09-17,id13043,13043,UGA
Cabo Verde,1318.0,2020-09-17,id13043,13043,CPV
Syria,1314.0,2020-09-17,id13043,13043,SYR
Curaçao,1313.0,2020-09-17,id13043,13043,CUW
Panama,1305.0,2020-09-17,id13043,13043,PAN
Oman,1303.0,2020-09-17,id13043,13043,OMA
Gabon,1297.0,2020-09-17,id13043,13043,GAB
Benin,1295.0,2020-09-17,id13043,13043,BEN
Uzbekistan,1290.0,2020-09-17,id13043,13043,UZB
Haiti,1285.0,2020-09-17,id13043,13043,HAI
Belarus,1282.0,2020-09-17,id13043,13043,BLR
Zambia,1279.0,2020-09-17,id13043,13043,ZAM
Georgia,1274.0,2020-09-17,id13043,13043,GEO
Congo,1269.0,2020-09-17,id13043,13043,CGO
Lebanon,1269.0,2020-09-17,id13043,13043,LBN
Madagascar,1267.0,2020-09-17,id13043,13043,MAD
Israel,1265.0,2020-09-17,id13043,13043,ISR
Vietnam,1258.0,2020-09-17,id13043,13043,VIE
Kyrgyz Republic,1240.0,2020-09-17,id13043,13043,KGZ
Jordan,1238.0,2020-09-17,id13043,13043,JOR
Luxembourg,1237.0,2020-09-17,id13043,13043,LUX
Cyprus,1236.0,2020-09-17,id13043,13043,CYP
Bahrain,1225.0,2020-09-17,id13043,13043,BHR
Mauritania,1223.0,2020-09-17,id13043,13043,MTN
Armenia,1215.0,2020-09-17,id13043,13043,ARM
Libya,1215.0,2020-09-17,id13043,13043,LBY
Palestine,1204.0,2020-09-17,id13043,13043,PLE
Trinidad and Tobago,1201.0,2020-09-17,id13043,13043,TRI
Mozambique,1200.0,2020-09-17,id13043,13043,MOZ
Kenya,1199.0,2020-09-17,id13043,13043,KEN
Faroe Islands,1191.0,2020-09-17,id13043,13043,FRO
Estonia,1188.0,2020-09-17,id13043,13043,EST
India,1187.0,2020-09-17,id13043,13043,IND
Central African Republic,1184.0,2020-09-17,id13043,13043,CTA
Zimbabwe,1180.0,2020-09-17,id13043,13043,ZIM
Azerbaijan,1179.0,2020-09-17,id13043,13043,AZE
Niger,1179.0,2020-09-17,id13043,13043,NIG
Thailand,1178.0,2020-09-17,id13043,13043,THA
Korea DPR,1170.0,2020-09-17,id13043,13043,PRK
Kosovo,1167.0,2020-09-17,id13043,13043,KOS
Namibia,1160.0,2020-09-17,id13043,13043,NAM
Kazakhstan,1156.0,2020-09-17,id13043,13043,KAZ
Sierra Leone,1155.0,2020-09-17,id13043,13043,SLE
Guinea-Bissau,1155.0,2020-09-17,id13043,13043,GNB
New Zealand,1149.0,2020-09-17,id13043,13043,NZL
Tajikistan,1148.0,2020-09-17,id13043,13043,TJK
Malawi,1141.0,2020-09-17,id13043,13043,MWI
Philippines,1136.0,2020-09-17,id13043,13043,PHI
Angola,1136.0,2020-09-17,id13043,13043,ANG
Togo,1127.0,2020-09-17,id13043,13043,TOG
Antigua and Barbuda,1127.0,2020-09-17,id13043,13043,ATG
Sudan,1112.0,2020-09-17,id13043,13043,SDN
Turkmenistan,1107.0,2020-09-17,id13043,13043,TKM
Guatemala,1104.0,2020-09-17,id13043,13043,GUA
Lithuania,1093.0,2020-09-17,id13043,13043,LTU
Rwanda,1089.0,2020-09-17,id13043,13043,RWA
Comoros,1088.0,2020-09-17,id13043,13043,COM
Tanzania,1086.0,2020-09-17,id13043,13043,TAN
